,name,sex,year_count,year_min,year_max,pct_sum,pct_max
404,Jaeden,M,20,1994,2013,0.2187417456924245,0.020320984674791844
405,Nita,F,74,1940,2013,0.5449018443003028,0.020208024990420372
406,Mari,F,74,1940,2013,0.8180855110975735,0.0202041153777289
407,Eden,M,65,1942,2013,0.18763916933842867,0.020144624511145535
408,Chana,F,70,1944,2013,0.5450926429153025,0.01969331406229306
409,Kaela,F,44,1967,2013,0.3355985357448351,0.019690600734545018
410,Aliza,F,59,1952,2013,0.3896994918673147,0.01964769499791516
411,Maliah,F,23,1991,2013,0.14235016750001278,0.019578148482981405
412,Libby,F,74,1940,2013,0.6938927651128197,0.0195276564667584
413,Shayne,M,63,1950,2013,0.54298329897056,0.019440332795110586
414,Cale,M,56,1943,2013,0.3887617067452974,0.019402586978850198
415,David,F,74,1940,2013,0.6680165525582846,0.019222259016646717
416,Elisha,M,74,1940,2013,0.49943881927992534,0.01920610508539349
417,Samson,M,74,1940,2013,0.33898638870571374,0.01902251014845573
418,Joe,F,61,1940,2007,0.34569396354068843,0.018979813175663857
419,Neva,F,74,1940,2013,0.39755190773893123,0.018958570142984046
420,Matthew,F,63,1940,2013,0.32007767127984516,0.018922846882431035
421,Mitch,M,73,1940,2013,0.2772075634047119,0.018752665069391928
422,John,F,74,1940,2013,0.7298110870490189,0.018657569577186547
423,Kizzie,F,40,1942,2011,0.060077565185146106,0.018657191075078235
424,Jaret,M,49,1964,2013,0.14787519170350982,0.018533245448753222
425,Jorden,M,41,1950,2013,0.30234233613338474,0.018289459773760442
426,Merry,F,74,1940,2013,0.5074465833748173,0.018283239831299772
427,Sharonda,F,52,1958,2009,0.35255218270140504,0.0181315189352873
428,Reuben,M,74,1940,2013,0.9370773347970339,0.018025292652196497
429,Chaim,M,71,1942,2013,0.3977742071547947,0.017912295465963457
430,Joshua,F,46,1968,2013,0.2835218841038661,0.017905833977340663
431,Elliot,F,30,1961,2013,0.12107074239037999,0.01773549921399492
432,Dinah,F,74,1940,2013,0.5077192055779299,0.017701206700469492
433,Nannie,F,44,1940,1991,0.15800696351867927,0.0176678445229682
434,Susanna,F,74,1940,2013,0.852394553052893,0.01754819719998617
435,Azaria,F,26,1988,2013,0.21772790819402224,0.01735292539497884
436,Siobhan,F,58,1956,2013,0.37692601923682445,0.01732151980759405
437,Carmela,F,74,1940,2013,0.5818602127794653,0.017143057061889937
438,Jed,M,74,1940,2013,0.4235359154021971,0.017111848767794646
439,Samira,F,51,1961,2013,0.299090121939878,0.01709421377300528
440,Bennie,F,53,1940,2013,0.22174143819545353,0.017055592485043555
441,Daniel,F,74,1940,2013,0.44115981873020604,0.01703565626813309
442,Sarina,F,69,1941,2013,0.4583957319094208,0.01689396468818935
443,Bo,M,70,1940,2013,0.4401590201517124,0.016885149457618008
444,Marin,F,59,1943,2013,0.24999469562454268,0.016883221777271744
445,Barney,M,67,1940,2013,0.44086754396045413,0.016741037719974212
446,Nannette,F,64,1940,2013,0.3000948826431228,0.016708619831678817
447,Daria,F,74,1940,2013,0.4324509520025648,0.016706630436875553
448,Shavonne,F,54,1956,2013,0.17351851507636992,0.016698443555522326
449,Nan,F,61,1940,2004,0.3321538084410373,0.016530805023965294
450,Gail,M,49,1940,1989,0.24582834137152643,0.01644051899893897
451,Amaris,F,46,1968,2013,0.31319487305765215,0.01641278648764188
452,Zahra,F,41,1973,2013,0.206792011767112,0.016295929472599228
453,Dania,F,65,1943,2013,0.3546953332796161,0.01625791726700242
454,Gabriel,F,64,1941,2013,0.36061337011341243,0.016147930474616885
455,Elliott,F,41,1946,2013,0.11049723729468075,0.016123181103631746
456,Anais,F,38,1972,2013,0.3181985646303228,0.01606796379914097
457,Ronnie,F,74,1940,2013,0.3943557415899956,0.016039247784738017
458,Reina,F,74,1940,2013,0.4863466324729126,0.01603109377862695
459,Sharla,F,74,1940,2013,0.3678661234094239,0.015777204831506027
460,Joey,F,74,1940,2013,0.33814371825779277,0.01574226839954286
461,Jaren,M,50,1947,2013,0.237085249440436,0.015427313119731065
462,Hans,M,74,1940,2013,0.6114979602197712,0.01530462216785674
463,Cain,M,61,1943,2013,0.22625192187627494,0.015262547615968864
464,Rivka,F,65,1949,2013,0.32241801754541594,0.015180932748467924
465,Shane,F,69,1941,2013,0.20443496445680062,0.015156502894137657
466,Yair,M,36,1976,2013,0.16624349079132283,0.015155494890259111
467,Neriah,F,20,1994,2013,0.0631797464057764,0.015144273679482676
468,Roni,F,74,1940,2013,0.2553399173370753,0.015092069296643062
469,Ivana,F,64,1943,2013,0.31066344217609065,0.015012591387739114
470,Marni,F,67,1946,2013,0.19330944428502364,0.014997551783048853
471,Azariah,F,23,1991,2013,0.1545213966895575,0.014955481754883078
472,Zainab,F,42,1957,2013,0.2080057823427366,0.014856359731203538
473,Seamus,M,57,1957,2013,0.29456696707855595,0.01463790106252496
474,Mariel,F,72,1940,2013,0.3141424478376138,0.014539899001955292
475,Jessa,F,43,1971,2013,0.20317136614946435,0.014498825823436269
476,Symone,F,43,1963,2013,0.20717784426739747,0.014457959880495093
477,Shara,F,74,1940,2013,0.28782989485606336,0.014455369048064102
478,Aya,F,41,1972,2013,0.19713648770337294,0.014441743832005418
479,Sharen,F,62,1940,2013,0.22038925550528796,0.014408209668840563
480,Marley,M,51,1942,2013,0.13727111941369244,0.014404255168600543
481,Cael,M,21,1989,2013,0.14277458858234324,0.014377841209430172
482,Tamya,F,38,1959,2013,0.1383363789744919,0.014354756437587766
483,Hershel,M,74,1940,2013,0.2653674797696376,0.014333799996253666
484,Ean,M,46,1968,2013,0.24009391609776742,0.014324981499101386
485,Arron,M,74,1940,2013,0.40593334244379403,0.014300171602059226
486,Marilee,F,74,1940,2013,0.34706082205677236,0.01421654613454332
487,Jovan,M,45,1966,2013,0.449647333523114,0.014135526189727033
488,Toby,F,74,1940,2013,0.3438787040727508,0.014074047704398636
489,Zana,F,74,1940,2013,0.09061039725804944,0.01406208944721422
490,Hezekiah,M,74,1940,2013,0.2222056467278417,0.014043663604971352
491,Mickey,F,73,1940,2013,0.2623106117111342,0.013604977419271245
492,Lisha,F,53,1954,2011,0.13289346486743425,0.013599736511286792
493,Azariah,M,32,1972,2013,0.08529149000272432,0.013572240386819538
494,Jerad,M,46,1967,2013,0.20579813394764992,0.013563742052233246
495,Arden,F,73,1940,2013,0.21961982614910897,0.013531955569119503
496,Enoch,M,74,1940,2013,0.31284878503947294,0.013518806369548596
497,Arly,F,22,1982,2013,0.039274003445866096,0.013478130090254161
498,Sammie,F,74,1940,2013,0.23857367227946744,0.013332970141315147
499,Yousef,M,39,1970,2013,0.1755493686062448,0.013305070300464824
500,Yara,F,44,1969,2013,0.16347330247619246,0.013287720843223133
501,Dani,F,70,1942,2013,0.362815200240571,0.013244041620840363
502,Shani,F,52,1962,2013,0.2561223866159214,0.013219185958971915
503,Joseph,F,74,1940,2013,0.42747003459846167,0.013198272944935875
504,Zeke,M,73,1940,2013,0.17795092449757344,0.013198202265922936
505,Michel,M,74,1940,2013,0.506373178126109,0.01312749300601499
506,Selma,F,74,1940,2013,0.3084714013661852,0.013119686526956583
507,Jessica,M,48,1963,2011,0.19330460486309675,0.013025558504322824
508,Yael,M,23,1984,2013,0.12093434783364891,0.012984466196839165
509,Ellis,F,66,1940,2013,0.12513750643463106,0.012956127672561225
510,Shae,F,56,1951,2013,0.2744786579377766,0.012855610539561869
511,Jedidiah,M,43,1971,2013,0.2890045511055244,0.012824164145026334
512,Davina,F,72,1940,2013,0.39983211183405915,0.012763755847779586
513,Suzanna,F,74,1940,2013,0.49000926113289256,0.012756151757057032
514,Veda,F,73,1940,2013,0.3085264929933041,0.012729561733919063
515,Ari,F,47,1961,2013,0.1067167372487769,0.012725796513937914
516,Nathen,M,70,1940,2013,0.28243382859897964,0.012684133001908135
517,Evita,F,51,1951,2013,0.06427470465934705,0.01259490410180041
518,Samaria,F,50,1952,2013,0.1930207533785177,0.012558198914575588
519,Shawnee,F,67,1943,2013,0.21824062211987946,0.01236976482255898
520,Salena,F,70,1941,2013,0.2731612462386328,0.012264167559841638
521,Yehuda,M,59,1950,2013,0.23254858742127513,0.012188840109975134
522,Samya,F,25,1981,2013,0.12570093186635442,0.012089220531873595
523,Alva,M,69,1940,2013,0.1791234002642987,0.011822279214620967
524,Jael,F,48,1957,2013,0.15641377947691903,0.011758890234755398
525,Deb,F,18,1953,1972,0.07321351738627191,0.011736423792317019
526,Leta,F,73,1940,2013,0.27509423198827637,0.011720253297414548
527,Zena,F,74,1940,2013,0.21098739981407144,0.011718057209455521
528,Elana,F,73,1941,2013,0.4224758151820498,0.011668891389884925
529,Zack,M,74,1940,2013,0.288503778539379,0.011641552187310118
530,Johann,M,67,1942,2013,0.18769191602004504,0.011553048619515243
531,Suzy,F,74,1940,2013,0.22257266188612002,0.01149233573079051
532,Josef,M,74,1940,2013,0.41190934886839486,0.011466246237637952
533,Eliot,M,74,1940,2013,0.2914002955718187,0.011446910711976649
534,Eliseo,M,74,1940,2013,0.3844961170243365,0.011446910711976649
535,Dalila,F,66,1944,2013,0.2521184112308046,0.011188270762701688
536,Shaunna,F,65,1948,2013,0.17285899563461932,0.011164853302968415
537,Jere,M,70,1940,2013,0.17485136918604702,0.011157560224356548
538,Immanuel,M,46,1967,2013,0.19832974987991323,0.011150347453668342
539,Isaak,M,34,1976,2013,0.1647992209064365,0.011017991672824275
540,Ziva,F,15,1960,2013,0.05038374647180908,0.010957665743255043
541,Jonathan,F,60,1954,2013,0.20355505108037936,0.010874222092022065
542,Menachem,M,61,1948,2013,0.2433584198904109,0.01087345752424964
543,Ephraim,M,74,1940,2013,0.23305275486540902,0.010847105506001441
544,Benji,M,60,1952,2013,0.07049606505292014,0.010818492580690592
545,Simeon,M,74,1940,2013,0.3249503771014006,0.010779006305969363
546,Jael,M,31,1979,2013,0.08883251331032044,0.010598991399978379
547,Shawnda,F,46,1957,2008,0.1553965140516789,0.010564993921698303
548,Jania,F,52,1952,2013,0.13832822963655422,0.010514130123741557
549,Mika,F,60,1954,2013,0.2694152470210487,0.010501096337286082
550,Mordechai,M,61,1950,2013,0.20885991901175346,0.010493001485978594
551,Aaron,F,69,1942,2013,0.2428325037080965,0.010443072966365114
552,Susannah,F,74,1940,2013,0.3813261893221143,0.010427786208429494
553,Janaya,F,41,1973,2013,0.17721463641256163,0.010378324158789413
554,Abner,M,74,1940,2013,0.2322837984493162,0.010366199350562953
555,Elia,F,74,1940,2013,0.29055414658217826,0.010329882810047722
556,Tobi,F,74,1940,2013,0.16297521739992782,0.010290578495160683
557,Vida,F,74,1940,2013,0.2252652438579942,0.010249736558737324
558,Mikel,M,74,1940,2013,0.5259692435580624,0.010138289292302012
559,Jacques,M,74,1940,2013,0.4284719097634887,0.010133291260934174
560,Lisa,M,45,1952,2000,0.15255746495901945,0.01006390869561967
561,Erlinda,F,74,1940,2013,0.20036416603617954,0.009998111467833854
562,Efren,M,74,1940,2013,0.36771325656203363,0.009942759584588413
563,Betty,M,42,1940,1988,0.0836921690663132,0.009935929542857654
564,Hiram,M,74,1940,2013,0.3902781638383323,0.009923811019572343
565,Rebeccah,F,61,1951,2013,0.0888158429060078,0.009923175416133162
566,Amariah,F,27,1980,2013,0.1091861131790382,0.009878424429507345
567,Abygail,F,28,1974,2013,0.11969196197917753,0.009769270568407816
568,Seraphina,F,27,1981,2013,0.057580050644825596,0.009673908662179048
569,Avi,M,60,1949,2013,0.15474262236892422,0.009671557126040694
570,Sarita,F,74,1940,2013,0.26182831503483933,0.009634583307227357
571,Carmelita,F,74,1940,2013,0.2853138939246762,0.009601404548322498
572,Oralia,F,74,1940,2013,0.2642061690293318,0.0095635209058567
573,Jourdan,F,34,1980,2013,0.12178862648769848,0.009538504994803887
574,Zaira,F,43,1969,2013,0.1684601978749107,0.009538074979428235
575,Adin,M,47,1940,2013,0.11955780248818554,0.009508869313382406
576,Malka,F,66,1946,2013,0.22284943810355112,0.009501160293211566
577,Jeremias,M,50,1960,2013,0.11663573119188572,0.009486097302980648
578,Ania,F,43,1968,2013,0.1337118723400595,0.009482732733919261
579,Anaiah,F,20,1983,2013,0.08212648305179641,0.009473815173855923
580,Yaakov,M,62,1948,2013,0.18889161406232016,0.009461999095621081
581,Jalon,M,37,1970,2013,0.11260499925879484,0.009427590694195232
582,Jessy,M,74,1940,2013,0.22055227991323914,0.009417370339591375
583,Shawnna,F,56,1956,2012,0.17006941685446128,0.009393830471368061
584,Mariella,F,69,1940,2013,0.14729495268319806,0.009387232054559467
585,Mirella,F,62,1951,2013,0.16311902233842698,0.009369652328416087
586,Arden,M,74,1940,2013,0.1985841399294988,0.009365835224824839
587,Jacob,F,45,1955,2013,0.1213614437731471,0.009324207605936085
588,Jalen,F,22,1992,2013,0.08850705203803659,0.009203769246624641
589,Shimon,M,60,1947,2013,0.16065984932729993,0.009198506809422101
590,Shona,F,62,1943,2012,0.14189326317967663,0.00915281017014502
591,Zahara,F,28,1986,2013,0.0850316935435399,0.009113959794266845
592,Jeremy,F,55,1944,2012,0.13837309764882108,0.009067655802223337
593,Rona,F,74,1940,2013,0.2709766843552493,0.009043504576722611
594,Shira,F,68,1941,2013,0.2801551464567614,0.009012036592357095
595,Aila,F,25,1984,2013,0.06135538996259042,0.008904790663212826
596,Ewan,M,25,1972,2013,0.08814214253472218,0.008870046866976549
597,Lavon,F,64,1940,2011,0.1745566529290641,0.0088339222614841
598,Babette,F,56,1940,2013,0.1472599298307416,0.008824147626998322
599,Jenae,F,53,1958,2013,0.1789294066756353,0.008802816901408451
600,Suzie,F,74,1940,2013,0.1943040661534471,0.008797230448790966
601,Ronna,F,66,1940,2009,0.25859875370235846,0.008783987215360951
602,Tamar,F,74,1940,2013,0.3001883667273643,0.008676246199249667
603,Susann,F,59,1940,2008,0.16484706567849294,0.008673598855371683
604,Ezra,F,33,1973,2013,0.06949943229309319,0.00863741844837415
605,Amaria,F,21,1990,2013,0.09124388623227656,0.008615349717765506
606,Danyel,F,49,1964,2013,0.14898834736249725,0.008600177737006566
607,Judd,M,74,1940,2013,0.2291270635763167,0.008594057145349237
608,Jacky,M,74,1940,2013,0.31354721024046867,0.008581341725783986
609,Alva,F,74,1940,2013,0.18731864347731186,0.008571528530944969
610,Tobin,M,69,1941,2013,0.2452254454074903,0.00854944276335089
611,Nate,M,73,1940,2013,0.16439656494570162,0.00854350187039942
612,Dee,M,73,1940,2013,0.19578289317445793,0.0085431068777188
613,Jordin,M,31,1982,2013,0.10336482998549984,0.008497841892002745
614,Jai,M,52,1959,2013,0.17311966678566748,0.008490929362543477
615,Michelle,M,65,1946,2011,0.18079785356972136,0.008478695863526911
616,Adam,F,52,1953,2013,0.11776021039257081,0.008437920967579964
617,Sinead,F,39,1975,2013,0.06744941920946247,0.008431827619716142
618,Alba,F,74,1940,2013,0.22962716333172048,0.00840708728975084
619,Mimi,F,74,1940,2013,0.3282867215619874,0.00832840899626808
620,Jenessa,F,44,1968,2013,0.15893009906514616,0.008322663252240717
621,Keren,F,70,1942,2013,0.20029379010146225,0.008321121072311602
622,Sheron,F,62,1940,2005,0.1929731511170091,0.008262882062660189
623,Jaedon,M,21,1993,2013,0.09907510867081178,0.008222125740367328
624,Jonelle,F,74,1940,2013,0.17344200251261666,0.008216675533079316
625,Shoshana,F,65,1948,2013,0.2386646168298538,0.00816251920635021
626,Moira,F,74,1940,2013,0.356604188987563,0.008102230889783596
627,Ishmael,M,74,1940,2013,0.22829964830278135,0.008067979093318385
628,Michala,F,38,1970,2012,0.086241669811933,0.008067493547405769
629,Adina,F,73,1940,2013,0.3136544317054127,0.008041505069896353
630,Ely,M,72,1940,2013,0.1625762585458286,0.00798551690048732
631,Vania,F,52,1950,2013,0.12757326083942325,0.00797263250593388
632,Jonatan,M,38,1971,2013,0.16030679357627417,0.007939482582888973
633,Jamin,M,47,1964,2013,0.1624883019269926,0.007898940031944243
634,Shaun,F,67,1945,2013,0.17850314857982724,0.00789429877175008
635,Shlomo,M,64,1945,2013,0.17357153813492612,0.007884434408076086
636,Carmel,F,74,1940,2013,0.22917749658481273,0.007881911673772252
637,Shera,F,61,1942,2013,0.08885648564619218,0.007873900934661204
638,Nila,F,74,1940,2013,0.21005655516110236,0.00784871817844579
639,Mickie,F,63,1940,2010,0.17744343593792486,0.007834777407542319
640,Lise,F,61,1940,2013,0.1503368985624877,0.007810263972092641
641,Becca,F,60,1948,2013,0.1517559641934117,0.007797486554865825
642,Sabra,F,74,1940,2013,0.2337519213646987,0.007683948776318764
643,Jalin,M,23,1991,2013,0.08410601476098042,0.007624499577819094
644,Sami,M,56,1955,2013,0.18013288095687308,0.007613673371447547
645,Jereme,M,45,1969,2013,0.12297890118600734,0.007605215108946228
646,Mose,M,74,1940,2013,0.1557017524992984,0.0076046453519321225
647,Evan,F,69,1940,2013,0.2064686962573042,0.007575757575757576
648,Ilana,F,64,1946,2013,0.26569459620832386,0.007530211380506181
649,Jadin,M,21,1993,2013,0.07217016736538663,0.007423931765818259
650,Gian,M,56,1953,2013,0.14182108134362875,0.007417191477990835
651,Judith,M,46,1940,1993,0.06665524710803328,0.007411226134426612
652,Phineas,M,44,1940,2013,0.06583734224133796,0.007370949571726919
653,Rachele,F,67,1942,2010,0.19393434555940317,0.007368325351971235
654,Lemuel,M,74,1940,2013,0.28867862766041946,0.007339568051741019
655,Jessalyn,F,43,1965,2013,0.1658508709017205,0.007337740053887917
656,Sarah,M,74,1940,2013,0.14220472944492138,0.0073000876010512125
657,Zebulon,M,50,1942,2013,0.09700333351004703,0.007260055176419341
658,Oren,M,74,1940,2013,0.24243018498289579,0.007248696744731104
659,Kenan,M,61,1947,2013,0.1566176234811812,0.007218718136126977
660,Lazaro,M,74,1940,2013,0.29317692945834883,0.007212812780095462
661,Elan,M,50,1963,2013,0.12481698445415398,0.007188920604715086
662,Gerson,M,61,1940,2013,0.14690319642403013,0.007169292566295902
663,Kain,M,39,1973,2013,0.11341178141846328,0.00716015831430637
664,Sharon,M,72,1940,2012,0.15010681583696855,0.007119381010188788
665,Rania,F,49,1963,2013,0.11604353252009775,0.007076825792518881
666,Eleazar,M,74,1940,2013,0.2140871096779695,0.0070660667494777205
667,Elizabeth,M,74,1940,2013,0.20095037112418476,0.007000084001008012
668,Zamir,M,26,1987,2013,0.0741858644677169,0.006892988227951655
669,Anushka,F,24,1989,2013,0.07448120971226714,0.006876693249270306
670,Marita,F,74,1940,2013,0.2205978712377644,0.006871446820382863
671,Ethan,F,28,1983,2013,0.03381864534265367,0.006870468762268694
672,Obed,M,72,1940,2013,0.1493989331437943,0.006868483087989781
673,Davida,F,74,1940,2013,0.2153988656233504,0.006836788760319279
674,Marielle,F,55,1943,2013,0.1786995656528867,0.006826843375714757
675,Shaunda,F,43,1957,2003,0.09864053155767366,0.006790320137477866
676,Serafina,F,66,1940,2013,0.08073902705331598,0.006737186389731838
677,Eder,M,32,1982,2013,0.10700510768494104,0.006709303728731748
678,Rebecka,F,65,1947,2013,0.1850272227833932,0.0066914600931827295
679,Zephaniah,M,39,1972,2013,0.0900855793158712,0.006679252158867883
680,Ela,F,34,1958,2013,0.06129795056931236,0.006678592997409619
681,Jorden,F,34,1980,2013,0.12175624823928193,0.00662601952920149
682,Mischa,F,51,1953,2013,0.0741936666739016,0.006625096395152549
683,Meir,M,54,1951,2013,0.11406650775532015,0.006624369624986486
684,Gabe,M,73,1940,2013,0.15886471423584209,0.0066074637910984255
685,Eliyahu,M,48,1956,2013,0.10836625761297881,0.0066074637910984255
686,Ammon,M,74,1940,2013,0.16729290384828646,0.006599050458505119
687,Boaz,M,43,1965,2013,0.06149163951481508,0.006572384124325997
688,Mikhail,M,40,1971,2013,0.14405314488671328,0.006571374667986594
689,Danya,F,73,1940,2013,0.17756570394384466,0.0065656973578279
690,Asya,F,39,1974,2013,0.0993516190155143,0.006503905956855201
691,Yael,F,55,1959,2013,0.16713913344667772,0.006490406051090219
692,Jarad,M,42,1969,2011,0.1133919768853309,0.006474872749214223
693,Sammantha,F,41,1965,2013,0.10779021598594218,0.006455399061032863
694,Adalia,F,50,1949,2013,0.068373693311702,0.006450265031686213
695,Anja,F,51,1962,2013,0.12091550280884204,0.006427185519656388
696,Maria,M,74,1940,2013,0.1904610378629482,0.006395670351712249
